8.928960701722387094e-01,9.131000000000000227e-01,9.114999999999999769e-01,1.000000000000000000e+00,9.075999999999999623e-01,9.082000000000000073e-01,7.583062481269580157e-01,8.147460135499864364e-01,9.373490534405958252e-01,9.213661554901428907e-01,9.142000000000000126e-01,9.106999999999999540e-01,9.048000000000000487e-01,9.122000000000000108e-01,9.149000000000000465e-01,9.055999999999999606e-01,1.000000000000000000e+00,9.055999999999999606e-01,9.150000000000000355e-01,9.272000000000000242e-01,9.180000000000000382e-01,7.780629495778007554e-01,7.325591715232000478e-01,9.250000000000000444e-01,9.121000000000000218e-01,1.000000000000000000e+00,8.968000000000000416e-01,8.858000000000000318e-01,8.888000000000000345e-01,9.082592859490563608e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.921999999999999931e-01,1.000000000000000000e+00,8.949000000000000288e-01,1.000000000000000000e+00,8.909666889486681507e-01,8.870000000000000107e-01,9.019000000000000350e-01
6.263593191992995468e-01,7.799915583824860166e-01,7.350224126120943335e-01,9.509933759536658426e-01,9.075999999999999623e-01,6.052224430832791047e-01,7.472948072558228683e-01,6.608937877678620065e-01,6.572387144525583258e-01,9.213661554901428907e-01,6.722158992452560433e-01,5.764561911474046507e-01,8.363688485169892273e-01,7.344761216026178818e-01,9.149000000000000465e-01,8.585022379690068206e-01,8.026861129651424731e-01,9.055999999999999606e-01,7.513110604877070164e-01,7.479472556956269225e-01,9.180000000000000382e-01,6.940834232402558479e-01,7.325591715232000478e-01,9.250000000000000444e-01,9.121000000000000218e-01,9.449553207889361817e-01,8.555193173502800841e-01,8.858000000000000318e-01,8.888000000000000345e-01,6.296460708470619227e-01,1.000000000000000000e+00,9.111853727261334246e-01,8.428457639129661727e-01,7.893244798839350596e-01,1.000000000000000000e+00,8.949000000000000288e-01,1.000000000000000000e+00,8.064175623985405661e-01,8.870000000000000107e-01,9.019000000000000350e-01
