# trivial,nontrivial,accuracy
9.854627354627354396e-01,8.189655172413792816e-02,9.645000000000000240e-01
9.876790227464194993e-01,6.547619047619047949e-02,9.412000000000000366e-01
9.855473554735547648e-01,9.426229508196720674e-02,9.637999999999999901e-01
9.867424242424241987e-01,4.838709677419354704e-02,9.402000000000000357e-01
9.838809034907597395e-01,6.923076923076923461e-02,9.600999999999999535e-01
9.856540084388185630e-01,7.692307692307692735e-02,9.384000000000000119e-01
9.817173377156943603e-01,9.469696969696969613e-02,9.583000000000000407e-01
9.888178913738019382e-01,9.090909090909090468e-03,6.223999999999999533e-01
9.925702811244979662e-01,1.749999999999999889e-01,9.892999999999999572e-01
9.961832061068702782e-01,2.640845070422535162e-02,9.411000000000000476e-01
9.952697262479871521e-01,6.250000000000000000e-02,9.892999999999999572e-01
9.959557258407832903e-01,2.649006622516556289e-02,9.374000000000000110e-01
9.949596774193548709e-01,5.000000000000000278e-02,9.874000000000000554e-01
9.958475298126064912e-01,2.960526315789473520e-02,9.371000000000000441e-01
9.936594202898550998e-01,7.812500000000000000e-02,9.878000000000000114e-01
9.952188695282617736e-01,2.551020408163265363e-02,9.382000000000000339e-01
9.979941648431801537e-01,1.328609388839681067e-03,5.479000000000000536e-01
9.891903348876642799e-01,9.574468085106382920e-02,9.387999999999999678e-01
9.852333746385790736e-01,6.645569620253163889e-02,9.562000000000000499e-01
9.882879045996593170e-01,8.059210526315789547e-02,9.331000000000000405e-01
9.824380165289255951e-01,1.343749999999999944e-01,9.553000000000000380e-01
9.862414675767917638e-01,8.012820512820513497e-02,9.296999999999999709e-01
9.799209321681231488e-01,9.793814432989690622e-02,9.456999999999999851e-01
9.879325074754378155e-01,1.069182389937106958e-01,9.318999999999999506e-01
9.815352697095435230e-01,1.000000000000000056e-01,9.497999999999999776e-01
9.853003834682573236e-01,8.333333333333332871e-02,9.301000000000000378e-01
9.905143338954468524e-01,6.468797564687975288e-03,4.732999999999999985e-01
9.946466809421841138e-01,4.090909090909090884e-02,9.316999999999999726e-01
9.926053484602916921e-01,1.093750000000000000e-01,9.812999999999999501e-01
9.947492498928418581e-01,3.742514970059879903e-02,9.307999999999999607e-01
9.893939393939393812e-01,2.000000000000000042e-02,9.797000000000000153e-01
9.925965665236051727e-01,4.264705882352941291e-02,9.280000000000000471e-01
9.923873325213155017e-01,1.148648648648648712e-01,9.794000000000000483e-01
9.973776223776223970e-01,1.843657817109144517e-03,4.573999999999999733e-01
9.810008305647840432e-01,7.880434782608695954e-02,9.477999999999999758e-01
9.855564995751912027e-01,9.589041095890410427e-02,9.335999999999999854e-01
9.807851239669421739e-01,1.406250000000000000e-01,9.538999999999999702e-01
9.840042372881355748e-01,6.250000000000000000e-02,9.324000000000000066e-01
9.826661163846471814e-01,8.766233766233766378e-02,9.550999999999999490e-01
9.837278106508875464e-01,5.970149253731343170e-02,9.342000000000000304e-01
9.819801159900579668e-01,6.686046511627906364e-02,9.505000000000000115e-01
9.823779193205944837e-01,5.344827586206896824e-02,9.284999999999999920e-01
9.811379741558983181e-01,7.673267326732673144e-02,9.445999999999999952e-01
9.840277777777777235e-01,3.873239436619718354e-03,4.273000000000000131e-01
9.915616104107360940e-01,8.536585365853659180e-02,9.767000000000000126e-01
9.900085947571981571e-01,1.734104046242774394e-02,9.226999999999999647e-01
9.898680490103676233e-01,2.084781097984711451e-03,4.213000000000000078e-01
9.835735481136074210e-01,6.382978723404254817e-02,9.316999999999999726e-01
9.800829875518671797e-01,8.333333333333332871e-02,9.477999999999999758e-01
9.822335025380710682e-01,7.904411764705882026e-02,9.331000000000000405e-01
9.803511705685619138e-01,1.064814814814814825e-01,9.425999999999999934e-01
9.816455696202531778e-01,6.923076923076923461e-02,9.342000000000000304e-01
9.796511627906976383e-01,9.782608695652174335e-02,9.472000000000000419e-01
9.812896405919662168e-01,5.000000000000000278e-02,9.310000000000000497e-01
9.800912484446288042e-01,6.460674157303371301e-02,9.475000000000000089e-01
9.842494714587738391e-01,6.666666666666666574e-02,9.346999999999999753e-01
9.821138211382113292e-01,5.511811023622047168e-03,4.859999999999999876e-01
9.811600338696020440e-01,7.246376811594203160e-02,9.310000000000000497e-01
9.782244556113902645e-01,4.241071428571428770e-02,9.363000000000000211e-01
9.807529610829103239e-01,8.639705882352941013e-02,9.321000000000000396e-01
