# trivial,nontrivial,accuracy
1.000000000000000000e+00,0.000000000000000000e+00,9.536000000000000032e-01
9.535256410256410797e-01,0.000000000000000000e+00,9.519999999999999574e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.988000000000000211e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.536000000000000032e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.968000000000000194e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.524000000000000243e-01
9.525723472668810032e-01,0.000000000000000000e+00,9.479999999999999538e-01
1.000000000000000000e+00,9.833333333333332815e-01,9.991999999999999771e-01
9.991964644435515908e-01,0.000000000000000000e+00,9.948000000000000176e-01
1.000000000000000000e+00,1.652892561983471120e-02,9.524000000000000243e-01
9.991941982272360967e-01,0.000000000000000000e+00,9.919999999999999929e-01
1.000000000000000000e+00,1.709401709401709574e-02,9.539999999999999591e-01
9.543987086359967398e-01,0.000000000000000000e+00,9.459999999999999520e-01
1.000000000000000000e+00,9.576271186440677985e-01,9.979999999999999982e-01
9.991922455573505335e-01,0.000000000000000000e+00,9.896000000000000352e-01
1.000000000000000000e+00,1.709401709401709574e-02,9.539999999999999591e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.719999999999999751e-01
1.000000000000000000e+00,3.361344537815125905e-02,9.539999999999999591e-01
9.557988645579886811e-01,0.000000000000000000e+00,9.427999999999999714e-01
1.000000000000000000e+00,9.316239316239316448e-01,9.968000000000000194e-01
9.979757085020243279e-01,0.000000000000000000e+00,9.859999999999999876e-01
1.000000000000000000e+00,4.032258064516128920e-02,9.524000000000000243e-01
9.971671388101982503e-01,0.000000000000000000e+00,9.856000000000000316e-01
1.000000000000000000e+00,5.737704918032787010e-02,9.539999999999999591e-01
9.557629870129870087e-01,0.000000000000000000e+00,9.419999999999999485e-01
1.000000000000000000e+00,8.790322580645161255e-01,9.939999999999999947e-01
9.979732468585326144e-01,0.000000000000000000e+00,9.848000000000000087e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.943999999999999728e-01
9.995908346972176561e-01,0.000000000000000000e+00,9.771999999999999575e-01
1.000000000000000000e+00,8.771929824561403022e-03,9.547999999999999821e-01
9.567346938775510568e-01,0.000000000000000000e+00,9.375999999999999890e-01
1.000000000000000000e+00,8.907563025210084584e-01,9.948000000000000176e-01
9.971252566735112621e-01,0.000000000000000000e+00,9.711999999999999522e-01
1.000000000000000000e+00,5.833333333333333426e-02,9.547999999999999821e-01
9.983566146261297902e-01,0.000000000000000000e+00,9.719999999999999751e-01
1.000000000000000000e+00,3.846153846153846367e-02,9.599999999999999645e-01
9.627659574468084847e-01,0.000000000000000000e+00,9.412000000000000366e-01
9.995398067188219215e-01,2.538226299694189558e-01,9.020000000000000240e-01
9.962932454695222484e-01,0.000000000000000000e+00,9.676000000000000156e-01
1.000000000000000000e+00,8.333333333333332871e-02,9.604000000000000314e-01
9.975165562913906880e-01,0.000000000000000000e+00,9.639999999999999680e-01
1.000000000000000000e+00,6.315789473684210731e-02,9.644000000000000350e-01
9.677419354838709964e-01,0.000000000000000000e+00,9.360000000000000542e-01
1.000000000000000000e+00,8.125000000000000000e-01,9.928000000000000158e-01
9.958557811852465358e-01,0.000000000000000000e+00,9.612000000000000544e-01
1.000000000000000000e+00,1.020408163265306145e-01,9.647999999999999909e-01
9.966763606148733023e-01,0.000000000000000000e+00,9.596000000000000085e-01
1.000000000000000000e+00,2.217294900221729488e-03,8.199999999999999512e-01
9.686323713927227352e-01,0.000000000000000000e+00,9.264000000000000012e-01
1.000000000000000000e+00,6.355932203389830226e-01,9.828000000000000069e-01
9.912353923205342587e-01,0.000000000000000000e+00,9.499999999999999556e-01
1.000000000000000000e+00,1.764705882352941291e-01,9.607999999999999874e-01
9.936974789915966610e-01,0.000000000000000000e+00,9.459999999999999520e-01
1.000000000000000000e+00,1.271186440677966045e-01,9.587999999999999856e-01
9.671993271656854629e-01,0.000000000000000000e+00,9.200000000000000400e-01
1.000000000000000000e+00,6.190476190476190688e-01,9.808000000000000052e-01
9.878508588186007966e-01,0.000000000000000000e+00,9.432000000000000384e-01
9.989664082687338409e-01,1.769911504424778736e-03,7.735999999999999543e-01
9.915824915824915653e-01,0.000000000000000000e+00,9.424000000000000155e-01
1.000000000000000000e+00,1.709401709401709435e-01,9.612000000000000544e-01
9.663299663299663722e-01,0.000000000000000000e+00,9.183999999999999941e-01
1.000000000000000000e+00,6.060606060606060774e-01,9.791999999999999593e-01
9.897741798040050609e-01,0.000000000000000000e+00,9.292000000000000259e-01
1.000000000000000000e+00,1.804511278195488622e-01,9.564000000000000279e-01
9.902085994040017436e-01,0.000000000000000000e+00,9.304000000000000048e-01
1.000000000000000000e+00,1.782945736434108641e-01,9.576000000000000068e-01
9.698924731182795300e-01,3.125000000000000173e-03,7.224000000000000421e-01
1.000000000000000000e+00,5.266666666666666163e-01,9.716000000000000192e-01
9.848101265822785111e-01,0.000000000000000000e+00,9.335999999999999854e-01
1.000000000000000000e+00,2.500000000000000000e-01,9.567999999999999838e-01
9.898348157560356020e-01,0.000000000000000000e+00,9.347999999999999643e-01
1.000000000000000000e+00,1.632653061224489666e-01,9.507999999999999785e-01
9.655758606034848812e-01,0.000000000000000000e+00,9.088000000000000522e-01
1.000000000000000000e+00,5.664335664335664600e-01,9.751999999999999558e-01
9.858611825192802325e-01,0.000000000000000000e+00,9.203999999999999959e-01
1.000000000000000000e+00,2.244897959183673464e-01,9.544000000000000261e-01
1.000000000000000000e+00,1.231527093596059127e-03,6.755999999999999783e-01
1.000000000000000000e+00,2.231404958677686012e-01,9.624000000000000332e-01
9.715784871010056944e-01,0.000000000000000000e+00,8.888000000000000345e-01
1.000000000000000000e+00,4.642857142857143016e-01,9.699999999999999734e-01
9.848746758859118211e-01,0.000000000000000000e+00,9.115999999999999659e-01
1.000000000000000000e+00,2.631578947368420907e-01,9.607999999999999874e-01
9.870410367170626698e-01,0.000000000000000000e+00,9.140000000000000346e-01
1.000000000000000000e+00,2.325581395348837177e-01,9.604000000000000314e-01
9.736842105263158187e-01,1.061571125265392762e-03,6.071999999999999620e-01
1.000000000000000000e+00,4.645161290322580849e-01,9.667999999999999927e-01
9.816192560175054371e-01,0.000000000000000000e+00,8.971999999999999975e-01
1.000000000000000000e+00,2.560975609756097615e-01,9.512000000000000455e-01
9.822616407982261988e-01,0.000000000000000000e+00,8.860000000000000098e-01
1.000000000000000000e+00,2.366863905325443662e-01,9.484000000000000208e-01
9.665198237885462840e-01,0.000000000000000000e+00,8.776000000000000467e-01
1.000000000000000000e+00,4.418604651162790775e-01,9.616000000000000103e-01
9.782415630550621577e-01,0.000000000000000000e+00,8.811999999999999833e-01
1.000000000000000000e+00,2.899408284023668458e-01,9.519999999999999574e-01
9.971611071682043859e-01,0.000000000000000000e+00,5.620000000000000551e-01
1.000000000000000000e+00,2.686567164179104461e-01,9.607999999999999874e-01
9.717881944444444198e-01,0.000000000000000000e+00,8.955999999999999517e-01
1.000000000000000000e+00,5.158730158730159276e-01,9.756000000000000227e-01
9.899650959860384347e-01,0.000000000000000000e+00,9.075999999999999623e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.732000000000000428e-01
9.868536371603856550e-01,0.000000000000000000e+00,9.008000000000000451e-01
1.000000000000000000e+00,2.000000000000000111e-01,9.519999999999999574e-01
9.784236019374724647e-01,0.000000000000000000e+00,8.888000000000000345e-01
1.000000000000000000e+00,3.266666666666666607e-01,9.596000000000000085e-01
9.717022202873313308e-01,0.000000000000000000e+00,8.928000000000000380e-01
1.000000000000000000e+00,4.577464788732394374e-01,9.691999999999999504e-01
9.881630863656291064e-01,0.000000000000000000e+00,9.015999999999999570e-01
1.000000000000000000e+00,1.836734693877551117e-01,9.519999999999999574e-01
9.765828274067649417e-01,0.000000000000000000e+00,9.008000000000000451e-01
1.000000000000000000e+00,1.085776330076004305e-02,6.356000000000000538e-01
9.923534409515717414e-01,0.000000000000000000e+00,9.344000000000000083e-01
1.000000000000000000e+00,1.836734693877551117e-01,9.679999999999999716e-01
9.847780126849894344e-01,0.000000000000000000e+00,9.315999999999999837e-01
1.000000000000000000e+00,3.829787234042553168e-01,9.768000000000000016e-01
9.853002939941201133e-01,0.000000000000000000e+00,9.384000000000000119e-01
1.000000000000000000e+00,3.684210526315789269e-01,9.759999999999999787e-01
9.899749373433583965e-01,0.000000000000000000e+00,9.479999999999999538e-01
1.000000000000000000e+00,1.287001287001286959e-03,6.895999999999999908e-01
9.878304657994124716e-01,0.000000000000000000e+00,9.415999999999999925e-01
1.000000000000000000e+00,2.685185185185185452e-01,9.684000000000000385e-01
9.875000000000000444e-01,0.000000000000000000e+00,9.479999999999999538e-01
1.000000000000000000e+00,2.564102564102563875e-01,9.651999999999999469e-01
9.783423573511037530e-01,0.000000000000000000e+00,9.395999999999999908e-01
1.000000000000000000e+00,4.859813084112149517e-01,9.779999999999999805e-01
9.892116182572614491e-01,0.000000000000000000e+00,9.536000000000000032e-01
1.000000000000000000e+00,2.407407407407407274e-01,9.671999999999999487e-01
9.884726224783861870e-01,0.000000000000000000e+00,9.604000000000000314e-01
9.994400895856663247e-01,0.000000000000000000e+00,7.139999999999999680e-01
9.914772727272727071e-01,0.000000000000000000e+00,9.771999999999999575e-01
1.000000000000000000e+00,2.142857142857142738e-01,9.691999999999999504e-01
9.857607811228641381e-01,0.000000000000000000e+00,9.691999999999999504e-01
1.000000000000000000e+00,3.333333333333333148e-01,9.719999999999999751e-01
9.805903760614638198e-01,0.000000000000000000e+00,9.699999999999999734e-01
1.000000000000000000e+00,4.444444444444444198e-01,9.759999999999999787e-01
9.898867313915857835e-01,0.000000000000000000e+00,9.788000000000000034e-01
1.000000000000000000e+00,2.528445006321112729e-03,6.844000000000000083e-01
9.856026326614562016e-01,0.000000000000000000e+00,9.584000000000000297e-01
1.000000000000000000e+00,2.892561983471074183e-01,9.656000000000000139e-01
9.868959868959868986e-01,0.000000000000000000e+00,9.639999999999999680e-01
1.000000000000000000e+00,2.539682539682539542e-01,9.624000000000000332e-01
9.770397703977039550e-01,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,4.516129032258064391e-01,9.727999999999999980e-01
9.864476386036961086e-01,0.000000000000000000e+00,9.607999999999999874e-01
1.000000000000000000e+00,2.538461538461538325e-01,9.612000000000000544e-01
9.835661462612982353e-01,0.000000000000000000e+00,9.576000000000000068e-01
9.993610223642171997e-01,1.069518716577540132e-03,6.260000000000000009e-01
9.859437751004016537e-01,0.000000000000000000e+00,9.819999999999999840e-01
1.000000000000000000e+00,2.464788732394366244e-01,9.572000000000000508e-01
9.863123993558776670e-01,0.000000000000000000e+00,9.799999999999999822e-01
1.000000000000000000e+00,2.251655629139072967e-01,9.532000000000000473e-01
9.681451612903225756e-01,0.000000000000000000e+00,9.604000000000000314e-01
1.000000000000000000e+00,5.197368421052631637e-01,9.707999999999999963e-01
9.838969404186795886e-01,0.000000000000000000e+00,9.776000000000000245e-01
1.000000000000000000e+00,2.721088435374149905e-01,9.572000000000000508e-01
1.000000000000000000e+00,1.771479185119574900e-03,5.492000000000000215e-01
1.000000000000000000e+00,2.482269503546099265e-01,9.576000000000000068e-01
9.847170590665014211e-01,0.000000000000000000e+00,9.536000000000000032e-01
1.000000000000000000e+00,2.434210526315789547e-01,9.539999999999999591e-01
9.690082644628099651e-01,0.000000000000000000e+00,9.379999999999999449e-01
1.000000000000000000e+00,4.807692307692307820e-01,9.676000000000000156e-01
9.841864336246358702e-01,0.000000000000000000e+00,9.459999999999999520e-01
1.000000000000000000e+00,2.389937106918239018e-01,9.516000000000000014e-01
9.829875518672198664e-01,0.000000000000000000e+00,9.475999999999999979e-01
1.000000000000000000e+00,2.679738562091503185e-01,9.552000000000000490e-01
9.983136593591905861e-01,2.283105022831050102e-03,4.747999999999999998e-01
1.000000000000000000e+00,2.848484848484848508e-01,9.527999999999999803e-01
9.809562398703403074e-01,0.000000000000000000e+00,9.684000000000000385e-01
1.000000000000000000e+00,2.814371257485029920e-01,9.519999999999999574e-01
9.696969696969697239e-01,0.000000000000000000e+00,9.599999999999999645e-01
1.000000000000000000e+00,4.411764705882352811e-01,9.619999999999999662e-01
9.817295980511571152e-01,0.000000000000000000e+00,9.671999999999999487e-01
1.000000000000000000e+00,7.374631268436578069e-04,4.580000000000000182e-01
9.887873754152823880e-01,0.000000000000000000e+00,9.524000000000000243e-01
1.000000000000000000e+00,1.849315068493150582e-01,9.524000000000000243e-01
9.818181818181818121e-01,0.000000000000000000e+00,9.504000000000000226e-01
1.000000000000000000e+00,3.142857142857142794e-01,9.616000000000000103e-01
9.727610400330168883e-01,0.000000000000000000e+00,9.427999999999999714e-01
1.000000000000000000e+00,4.925373134328357994e-01,9.727999999999999980e-01
9.879867439933720519e-01,0.000000000000000000e+00,9.539999999999999591e-01
1.000000000000000000e+00,2.000000000000000111e-01,9.536000000000000032e-01
9.816590245935806758e-01,0.000000000000000000e+00,9.419999999999999485e-01
1.000000000000000000e+00,7.042253521126760939e-04,4.324000000000000066e-01
9.841398942659618232e-01,0.000000000000000000e+00,9.679999999999999716e-01
1.000000000000000000e+00,2.254335260115606920e-01,9.464000000000000190e-01
9.990574929311969443e-01,2.084781097984711451e-03,4.252000000000000224e-01
1.000000000000000000e+00,1.773049645390070983e-01,9.536000000000000032e-01
9.850622406639004680e-01,0.000000000000000000e+00,9.495999999999999996e-01
1.000000000000000000e+00,2.647058823529411797e-01,9.599999999999999645e-01
9.732441471571906533e-01,0.000000000000000000e+00,9.312000000000000277e-01
1.000000000000000000e+00,4.923076923076923350e-01,9.736000000000000210e-01
9.862956810631229310e-01,0.000000000000000000e+00,9.499999999999999556e-01
1.000000000000000000e+00,2.444444444444444364e-01,9.592000000000000526e-01
9.850684363334716309e-01,0.000000000000000000e+00,9.499999999999999556e-01
1.000000000000000000e+00,2.666666666666666630e-01,9.604000000000000314e-01
9.991869918699186615e-01,2.362204724409448786e-03,4.928000000000000158e-01
1.000000000000000000e+00,2.246376811594202882e-01,9.572000000000000508e-01
9.715242881072027048e-01,0.000000000000000000e+00,9.280000000000000471e-01
1.000000000000000000e+00,5.000000000000000000e-01,9.727999999999999980e-01
