# trivial,nontrivial,accuracy
9.686597938144330122e-01,1.600000000000000033e-01,9.444000000000000172e-01
9.682343234323432801e-01,1.644736842105263275e-01,9.437999999999999723e-01
9.681311881188119361e-01,1.710526315789473728e-01,9.438999999999999613e-01
9.678350515463917114e-01,1.533333333333333215e-01,9.434000000000000163e-01
9.674226804123711165e-01,1.666666666666666574e-01,9.434000000000000163e-01
9.672164948453608746e-01,1.633333333333333304e-01,9.431000000000000494e-01
9.671134020618556981e-01,1.499999999999999944e-01,9.425999999999999934e-01
9.667010309278351032e-01,1.633333333333333304e-01,9.425999999999999934e-01
9.664948453608247503e-01,1.600000000000000033e-01,9.423000000000000265e-01
9.663917525773195738e-01,1.466666666666666674e-01,9.417999999999999705e-01
9.659793814432989789e-01,1.600000000000000033e-01,9.417999999999999705e-01
9.660824742268041554e-01,1.600000000000000033e-01,9.418999999999999595e-01
9.660824742268041554e-01,1.499999999999999944e-01,9.415999999999999925e-01
9.659793814432989789e-01,1.666666666666666574e-01,9.419999999999999485e-01
9.658903544929925422e-01,1.587837837837837718e-01,9.419999999999999485e-01
9.656983930778739733e-01,1.541095890410958957e-01,9.419999999999999485e-01
9.649917627677100374e-01,1.701388888888888951e-01,9.421000000000000485e-01
9.647858319604613042e-01,1.597222222222222099e-01,9.415999999999999925e-01
9.645944833264717966e-01,1.584507042253521236e-01,9.416999999999999815e-01
9.641094199917729091e-01,1.702898550724637750e-01,9.422000000000000375e-01
9.639037433155079881e-01,1.594202898550724501e-01,9.416999999999999815e-01
9.637129934210526550e-01,1.580882352941176405e-01,9.417999999999999705e-01
9.632292522596549444e-01,1.704545454545454419e-01,9.423000000000000265e-01
9.630390143737166397e-01,1.615384615384615474e-01,9.422000000000000375e-01
9.628489326765188316e-01,1.562500000000000000e-01,9.422000000000000375e-01
9.621460812474353919e-01,1.746031746031745935e-01,9.423000000000000265e-01
9.619565217391304879e-01,1.653225806451612823e-01,9.422000000000000375e-01
9.617671176711767300e-01,1.598360655737705027e-01,9.422000000000000375e-01
9.610655737704918433e-01,1.708333333333333370e-01,9.421000000000000485e-01
9.613729508196721119e-01,1.666666666666666574e-01,9.423000000000000265e-01
9.619721197211972274e-01,1.680327868852458939e-01,9.425999999999999934e-01
9.623666940114847801e-01,1.733870967741935609e-01,9.427999999999999714e-01
9.630693475584735097e-01,1.666666666666666574e-01,9.429999999999999494e-01
9.638752052545156435e-01,1.718750000000000000e-01,9.435999999999999943e-01
9.638603696098562157e-01,1.653846153846153799e-01,9.431000000000000494e-01
9.643590797041906582e-01,1.628787878787878729e-01,9.432000000000000384e-01
9.649609535552815531e-01,1.641791044776119424e-01,9.435000000000000053e-01
9.649465460526315264e-01,1.617647058823529493e-01,9.431000000000000494e-01
9.654463183874948395e-01,1.557971014492753603e-01,9.431000000000000494e-01
9.660493827160493430e-01,1.571428571428571397e-01,9.434000000000000163e-01
9.660354055166735510e-01,1.549295774647887203e-01,9.429999999999999494e-01
9.665362438220758134e-01,1.458333333333333426e-01,9.428999999999999604e-01
9.671405026782035064e-01,1.506849315068493067e-01,9.433000000000000274e-01
9.671269579554823137e-01,1.486486486486486569e-01,9.428999999999999604e-01
9.676288659793814695e-01,1.400000000000000133e-01,9.427999999999999714e-01
9.677319587628866460e-01,1.400000000000000133e-01,9.428999999999999604e-01
9.671134020618556981e-01,1.366666666666666585e-01,9.422000000000000375e-01
9.667010309278351032e-01,1.333333333333333315e-01,9.416999999999999815e-01
9.669072164948453452e-01,1.366666666666666585e-01,9.419999999999999485e-01
9.664948453608247503e-01,1.300000000000000044e-01,9.414000000000000146e-01
9.664948453608247503e-01,1.233333333333333365e-01,9.412000000000000366e-01
9.670103092783505216e-01,1.400000000000000133e-01,9.422000000000000375e-01
9.669072164948453452e-01,1.300000000000000044e-01,9.417999999999999705e-01
9.673195876288659401e-01,1.300000000000000044e-01,9.422000000000000375e-01
9.676288659793814695e-01,1.433333333333333404e-01,9.428999999999999604e-01
9.679249174917491372e-01,1.348684210526315819e-01,9.425999999999999934e-01
9.680280528052804812e-01,1.513157894736842091e-01,9.432000000000000384e-01
9.681443298969072409e-01,1.499999999999999944e-01,9.435999999999999943e-01
9.684405940594059681e-01,1.414473684210526272e-01,9.433000000000000274e-01
9.685437293729373120e-01,1.578947368421052544e-01,9.438999999999999613e-01
9.686597938144330122e-01,1.600000000000000033e-01,9.444000000000000172e-01
9.686597938144330122e-01,1.499999999999999944e-01,9.441000000000000503e-01
9.690721649484536071e-01,1.600000000000000033e-01,9.447999999999999732e-01
9.693814432989690255e-01,1.666666666666666574e-01,9.453000000000000291e-01
9.693814432989690255e-01,1.566666666666666763e-01,9.449999999999999512e-01
9.697938144329897314e-01,1.666666666666666574e-01,9.456999999999999851e-01
9.701030927835051498e-01,1.733333333333333393e-01,9.462000000000000410e-01
9.698969072164947969e-01,1.566666666666666763e-01,9.455000000000000071e-01
9.699999999999999734e-01,1.700000000000000122e-01,9.459999999999999520e-01
9.698969072164947969e-01,1.700000000000000122e-01,9.458999999999999631e-01
9.697938144329897314e-01,1.566666666666666763e-01,9.454000000000000181e-01
9.695876288659793785e-01,1.700000000000000122e-01,9.455999999999999961e-01
9.693814432989690255e-01,1.666666666666666574e-01,9.453000000000000291e-01
9.693814432989690255e-01,1.600000000000000033e-01,9.451000000000000512e-01
9.689562706270626880e-01,1.644736842105263275e-01,9.445000000000000062e-01
9.688531353135313440e-01,1.710526315789473728e-01,9.445999999999999952e-01
9.686597938144330122e-01,1.600000000000000033e-01,9.444000000000000172e-01
9.682343234323432801e-01,1.644736842105263275e-01,9.437999999999999723e-01
9.681311881188119361e-01,1.710526315789473728e-01,9.438999999999999613e-01
9.678350515463917114e-01,1.533333333333333215e-01,9.434000000000000163e-01
9.674226804123711165e-01,1.666666666666666574e-01,9.434000000000000163e-01
9.672164948453608746e-01,1.633333333333333304e-01,9.431000000000000494e-01
9.671134020618556981e-01,1.499999999999999944e-01,9.425999999999999934e-01
9.667010309278351032e-01,1.633333333333333304e-01,9.425999999999999934e-01
9.664948453608247503e-01,1.600000000000000033e-01,9.423000000000000265e-01
9.663917525773195738e-01,1.466666666666666674e-01,9.417999999999999705e-01
9.659793814432989789e-01,1.600000000000000033e-01,9.417999999999999705e-01
9.660824742268041554e-01,1.600000000000000033e-01,9.418999999999999595e-01
9.660824742268041554e-01,1.499999999999999944e-01,9.415999999999999925e-01
9.659793814432989789e-01,1.666666666666666574e-01,9.419999999999999485e-01
9.658903544929925422e-01,1.587837837837837718e-01,9.419999999999999485e-01
9.656983930778739733e-01,1.541095890410958957e-01,9.419999999999999485e-01
9.649917627677100374e-01,1.701388888888888951e-01,9.421000000000000485e-01
9.647858319604613042e-01,1.597222222222222099e-01,9.415999999999999925e-01
9.645944833264717966e-01,1.584507042253521236e-01,9.416999999999999815e-01
9.641094199917729091e-01,1.702898550724637750e-01,9.422000000000000375e-01
9.639037433155079881e-01,1.594202898550724501e-01,9.416999999999999815e-01
9.637129934210526550e-01,1.580882352941176405e-01,9.417999999999999705e-01
9.632292522596549444e-01,1.704545454545454419e-01,9.423000000000000265e-01
9.630390143737166397e-01,1.615384615384615474e-01,9.422000000000000375e-01
9.628489326765188316e-01,1.562500000000000000e-01,9.422000000000000375e-01
9.621460812474353919e-01,1.746031746031745935e-01,9.423000000000000265e-01
9.619565217391304879e-01,1.653225806451612823e-01,9.422000000000000375e-01
9.617671176711767300e-01,1.598360655737705027e-01,9.422000000000000375e-01
9.610655737704918433e-01,1.708333333333333370e-01,9.421000000000000485e-01
9.613729508196721119e-01,1.666666666666666574e-01,9.423000000000000265e-01
9.619721197211972274e-01,1.680327868852458939e-01,9.425999999999999934e-01
9.623666940114847801e-01,1.733870967741935609e-01,9.427999999999999714e-01
9.630693475584735097e-01,1.666666666666666574e-01,9.429999999999999494e-01
9.638752052545156435e-01,1.718750000000000000e-01,9.435999999999999943e-01
9.638603696098562157e-01,1.653846153846153799e-01,9.431000000000000494e-01
9.643590797041906582e-01,1.628787878787878729e-01,9.432000000000000384e-01
9.649609535552815531e-01,1.641791044776119424e-01,9.435000000000000053e-01
9.649465460526315264e-01,1.617647058823529493e-01,9.431000000000000494e-01
9.654463183874948395e-01,1.557971014492753603e-01,9.431000000000000494e-01
9.660493827160493430e-01,1.571428571428571397e-01,9.434000000000000163e-01
9.660354055166735510e-01,1.549295774647887203e-01,9.429999999999999494e-01
9.665362438220758134e-01,1.458333333333333426e-01,9.428999999999999604e-01
9.671405026782035064e-01,1.506849315068493067e-01,9.433000000000000274e-01
9.671269579554823137e-01,1.486486486486486569e-01,9.428999999999999604e-01
9.676288659793814695e-01,1.400000000000000133e-01,9.427999999999999714e-01
9.677319587628866460e-01,1.400000000000000133e-01,9.428999999999999604e-01
9.671134020618556981e-01,1.366666666666666585e-01,9.422000000000000375e-01
9.667010309278351032e-01,1.333333333333333315e-01,9.416999999999999815e-01
9.669072164948453452e-01,1.366666666666666585e-01,9.419999999999999485e-01
9.664948453608247503e-01,1.300000000000000044e-01,9.414000000000000146e-01
9.664948453608247503e-01,1.233333333333333365e-01,9.412000000000000366e-01
9.670103092783505216e-01,1.400000000000000133e-01,9.422000000000000375e-01
9.669072164948453452e-01,1.300000000000000044e-01,9.417999999999999705e-01
9.673195876288659401e-01,1.300000000000000044e-01,9.422000000000000375e-01
9.676288659793814695e-01,1.433333333333333404e-01,9.428999999999999604e-01
9.679249174917491372e-01,1.348684210526315819e-01,9.425999999999999934e-01
9.680280528052804812e-01,1.513157894736842091e-01,9.432000000000000384e-01
9.681443298969072409e-01,1.499999999999999944e-01,9.435999999999999943e-01
9.684405940594059681e-01,1.414473684210526272e-01,9.433000000000000274e-01
9.685437293729373120e-01,1.578947368421052544e-01,9.438999999999999613e-01
9.686597938144330122e-01,1.600000000000000033e-01,9.444000000000000172e-01
9.686597938144330122e-01,1.499999999999999944e-01,9.441000000000000503e-01
9.690721649484536071e-01,1.600000000000000033e-01,9.447999999999999732e-01
9.693814432989690255e-01,1.666666666666666574e-01,9.453000000000000291e-01
9.693814432989690255e-01,1.566666666666666763e-01,9.449999999999999512e-01
9.697938144329897314e-01,1.666666666666666574e-01,9.456999999999999851e-01
9.701030927835051498e-01,1.733333333333333393e-01,9.462000000000000410e-01
9.698969072164947969e-01,1.566666666666666763e-01,9.455000000000000071e-01
9.699999999999999734e-01,1.700000000000000122e-01,9.459999999999999520e-01
9.698969072164947969e-01,1.700000000000000122e-01,9.458999999999999631e-01
9.697938144329897314e-01,1.566666666666666763e-01,9.454000000000000181e-01
9.695876288659793785e-01,1.700000000000000122e-01,9.455999999999999961e-01
9.693814432989690255e-01,1.666666666666666574e-01,9.453000000000000291e-01
9.693814432989690255e-01,1.600000000000000033e-01,9.451000000000000512e-01
9.689562706270626880e-01,1.644736842105263275e-01,9.445000000000000062e-01
9.688531353135313440e-01,1.710526315789473728e-01,9.445999999999999952e-01
9.686597938144330122e-01,1.600000000000000033e-01,9.444000000000000172e-01
9.682343234323432801e-01,1.644736842105263275e-01,9.437999999999999723e-01
9.681311881188119361e-01,1.710526315789473728e-01,9.438999999999999613e-01
9.678350515463917114e-01,1.533333333333333215e-01,9.434000000000000163e-01
9.674226804123711165e-01,1.666666666666666574e-01,9.434000000000000163e-01
9.672164948453608746e-01,1.633333333333333304e-01,9.431000000000000494e-01
9.671134020618556981e-01,1.499999999999999944e-01,9.425999999999999934e-01
9.667010309278351032e-01,1.633333333333333304e-01,9.425999999999999934e-01
9.664948453608247503e-01,1.600000000000000033e-01,9.423000000000000265e-01
9.663917525773195738e-01,1.466666666666666674e-01,9.417999999999999705e-01
9.659793814432989789e-01,1.600000000000000033e-01,9.417999999999999705e-01
9.660824742268041554e-01,1.600000000000000033e-01,9.418999999999999595e-01
9.660824742268041554e-01,1.499999999999999944e-01,9.415999999999999925e-01
9.659793814432989789e-01,1.666666666666666574e-01,9.419999999999999485e-01
9.658903544929925422e-01,1.587837837837837718e-01,9.419999999999999485e-01
9.656983930778739733e-01,1.541095890410958957e-01,9.419999999999999485e-01
9.649917627677100374e-01,1.701388888888888951e-01,9.421000000000000485e-01
9.647858319604613042e-01,1.597222222222222099e-01,9.415999999999999925e-01
9.645944833264717966e-01,1.584507042253521236e-01,9.416999999999999815e-01
9.641094199917729091e-01,1.702898550724637750e-01,9.422000000000000375e-01
9.639037433155079881e-01,1.594202898550724501e-01,9.416999999999999815e-01
9.637129934210526550e-01,1.580882352941176405e-01,9.417999999999999705e-01
9.632292522596549444e-01,1.704545454545454419e-01,9.423000000000000265e-01
9.630390143737166397e-01,1.615384615384615474e-01,9.422000000000000375e-01
9.628489326765188316e-01,1.562500000000000000e-01,9.422000000000000375e-01
9.621460812474353919e-01,1.746031746031745935e-01,9.423000000000000265e-01
9.619565217391304879e-01,1.653225806451612823e-01,9.422000000000000375e-01
9.617671176711767300e-01,1.598360655737705027e-01,9.422000000000000375e-01
9.610655737704918433e-01,1.708333333333333370e-01,9.421000000000000485e-01
9.613729508196721119e-01,1.666666666666666574e-01,9.423000000000000265e-01
9.619721197211972274e-01,1.680327868852458939e-01,9.425999999999999934e-01
