# trivial,nontrivial,accuracy
1.000000000000000000e+00,0.000000000000000000e+00,9.536000000000000032e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.983999999999999542e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.536000000000000032e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.988000000000000211e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.536000000000000032e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.968000000000000194e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.524000000000000243e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.951999999999999735e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.519999999999999574e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.956000000000000405e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.516000000000000014e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.928000000000000158e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.911999999999999700e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.527999999999999803e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.903999999999999471e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.719999999999999751e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.524000000000000243e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.864000000000000545e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.879999999999999893e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.504000000000000226e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.883999999999999453e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.512000000000000455e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.856000000000000316e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.504000000000000226e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.868000000000000105e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.943999999999999728e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.776000000000000245e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.544000000000000261e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.799999999999999822e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.524000000000000243e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.739999999999999769e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.519999999999999574e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.736000000000000210e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.584000000000000297e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.776000000000000245e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.691999999999999726e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.711999999999999522e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.567999999999999838e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.664000000000000368e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.619999999999999662e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.671999999999999487e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.616000000000000103e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.651999999999999469e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.607999999999999874e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.627999999999999892e-01
1.000000000000000000e+00,0.000000000000000000e+00,8.195999999999999952e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.564000000000000279e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.527999999999999803e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.584000000000000297e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.524000000000000243e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.519999999999999574e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.527999999999999803e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.512000000000000455e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.495999999999999996e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.547999999999999821e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.740000000000000213e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.504000000000000226e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.504000000000000226e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.472000000000000419e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.387999999999999678e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.467999999999999750e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.395999999999999908e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.484000000000000208e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.439999999999999947e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.399999999999999467e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.479999999999999538e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.424000000000000155e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.444000000000000172e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.412000000000000366e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.412000000000000366e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.427999999999999714e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.335999999999999854e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.412000000000000366e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.752000000000000224e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.516000000000000014e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.147999999999999465e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.439999999999999503e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.255999999999999783e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.467999999999999750e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.260000000000000453e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.484000000000000208e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.231999999999999762e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.379999999999999449e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.140000000000000346e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.344000000000000083e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.020000000000000240e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.324000000000000066e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.080000000000000293e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.312000000000000277e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.008000000000000451e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.324000000000000066e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.635999999999999899e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.464000000000000190e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.215999999999999748e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.495999999999999996e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.167999999999999483e-01
1.000000000000000000e+00,0.000000000000000000e+00,5.732000000000000428e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.127999999999999448e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.399999999999999467e-01
9.998899163364156628e-01,0.000000000000000000e+00,9.082999999999999963e-01
9.998936170212765484e-01,0.000000000000000000e+00,9.398999999999999577e-01
9.998911623857205111e-01,0.000000000000000000e+00,9.186999999999999611e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.432000000000000384e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.123999999999999888e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.412000000000000366e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.223999999999999977e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.316000000000000503e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.415999999999999925e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.607999999999999874e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.459999999999999520e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.624000000000000332e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.524000000000000243e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.619999999999999662e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.576000000000000068e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.892000000000000348e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.567999999999999838e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.599999999999999645e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.532000000000000473e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.604000000000000314e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.572000000000000508e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.639999999999999680e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.567999999999999838e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.716000000000000192e-01
1.000000000000000000e+00,0.000000000000000000e+00,7.144000000000000350e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.856000000000000316e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.607999999999999874e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.831999999999999629e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.579999999999999627e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.891999999999999682e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.567999999999999838e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.888000000000000123e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.835999999999999854e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.724000000000000421e-01
1.000000000000000000e+00,0.000000000000000000e+00,9.516000000000000014e-01
