# trivial,nontrivial,accuracy
9.881198347107438273e-01,1.093750000000000000e-01,9.599999999999999645e-01
9.930107526881720714e-01,3.571428571428571230e-02,9.260000000000000453e-01
9.906561461794020085e-01,8.967391304347825665e-02,9.575000000000000178e-01
9.934464976364417721e-01,4.624277456647398615e-02,9.278999999999999471e-01
9.914362360709864097e-01,9.740259740259740728e-02,9.638999999999999790e-01
9.948564080582940061e-01,1.946107784431137799e-02,9.296999999999999709e-01
9.929166666666666696e-01,6.750000000000000444e-02,9.558999999999999719e-01
9.938034188034188254e-01,4.531249999999999861e-02,9.331000000000000405e-01
9.905247813411078850e-01,6.565656565656566301e-02,9.538999999999999702e-01
9.940145361265497748e-01,4.658385093167701635e-02,9.330000000000000515e-01
9.907676348547718170e-01,6.944444444444444753e-02,9.576000000000000068e-01
9.945466210436270105e-01,4.320987654320987414e-02,9.328999999999999515e-01
9.907949790794978728e-01,4.090909090909090884e-02,9.489999999999999547e-01
9.949700342465753744e-01,3.353658536585366057e-02,9.318999999999999506e-01
9.906171809841534115e-01,6.862745098039216285e-02,9.529999999999999583e-01
9.949721865639709062e-01,4.907975460122699501e-02,9.333000000000000185e-01
9.921259842519685179e-01,8.908045977011494476e-02,9.606999999999999984e-01
9.952209005947323384e-01,2.226027397260273849e-02,9.384000000000000119e-01
9.917252792718245225e-01,4.216867469879517771e-02,9.602000000000000535e-01
9.945859872611464425e-01,3.448275862068965469e-02,9.388999999999999568e-01
9.931705298013244754e-01,3.273809523809523975e-02,9.608999999999999764e-01
9.950980392156862919e-01,6.006493506493506412e-02,9.375000000000000000e-01
9.923395445134575166e-01,1.176470588235294101e-01,9.626000000000000112e-01
9.958261986301369939e-01,3.658536585365853439e-02,9.328999999999999515e-01
9.918320926385442160e-01,1.006097560975609817e-01,9.626000000000000112e-01
9.948652118100128616e-01,4.601226993865030479e-02,9.330000000000000515e-01
9.918287132809268103e-01,9.036144578313252962e-02,9.618999999999999773e-01
9.951799485861182459e-01,3.765060240963855748e-02,9.315999999999999837e-01
9.925979983319432876e-01,1.029411764705882304e-01,9.563000000000000389e-01
9.943989659629469680e-01,3.072625698324022228e-02,9.254000000000000004e-01
9.850374064837905674e-01,1.276595744680850963e-01,9.527999999999999803e-01
9.920189818809318494e-01,5.082417582417582402e-02,9.234999999999999876e-01
9.895397489539748959e-01,1.022727272727272790e-01,9.505000000000000115e-01
9.938762354963471823e-01,3.757225433526011765e-02,9.276999999999999691e-01
9.909701805963880838e-01,6.302521008403361158e-02,9.467999999999999750e-01
9.933333333333332904e-01,3.857142857142856901e-02,9.264999999999999902e-01
9.848739495798319865e-01,1.145833333333333287e-01,9.431000000000000494e-01
9.918524871355060002e-01,5.208333333333333565e-02,9.286999999999999700e-01
9.850293132328308277e-01,8.482142857142857539e-02,9.446999999999999842e-01
9.918629550321199639e-01,5.000000000000000278e-02,9.296999999999999709e-01
9.888468013468013629e-01,7.056451612903226478e-02,9.433000000000000274e-01
9.929245283018868218e-01,5.059523809523809590e-02,9.295999999999999819e-01
9.861052184980907409e-01,1.136363636363636326e-01,9.362000000000000322e-01
9.932548179871519833e-01,6.969696969696970168e-02,9.323000000000000176e-01
9.859999999999999876e-01,9.600000000000000200e-02,9.415000000000000036e-01
9.924403747870528258e-01,4.605263157894736586e-02,9.348999999999999533e-01
9.883276740237690872e-01,5.034722222222222376e-02,9.343000000000000194e-01
9.931856899488926693e-01,5.592105263157894773e-02,9.362000000000000322e-01
9.844680851063829508e-01,7.166666666666667018e-02,9.296999999999999709e-01
9.913025031820110744e-01,8.741258741258740861e-02,9.395999999999999908e-01
9.881104033970276035e-01,8.103448275862068506e-02,9.354999999999999982e-01
9.915469146238377052e-01,6.156716417910447492e-02,9.416999999999999815e-01
9.907682512733446689e-01,4.861111111111111188e-02,9.364999999999999991e-01
9.929384485666105098e-01,6.835937500000000000e-02,9.455999999999999961e-01
9.860400682011934981e-01,7.629870129870129636e-02,9.300000000000000488e-01
9.899534686971235287e-01,6.066176470588235253e-02,9.394000000000000128e-01
9.849320882852291570e-01,7.986111111111110494e-02,9.327999999999999625e-01
9.922702244811520966e-01,9.712230215827338808e-02,9.425000000000000044e-01
9.861697635135134865e-01,7.386363636363636742e-02,9.379999999999999449e-01
9.915146372507425143e-01,9.265734265734265618e-02,9.401000000000000467e-01
