# trivial,nontrivial,accuracy
9.711853978671042276e-01,2.056451612903225923e-01,9.522000000000000464e-01
9.711735740664751981e-01,2.063492063492063378e-01,9.518999999999999684e-01
9.696721311475410277e-01,2.124999999999999944e-01,9.515000000000000124e-01
9.703772037720377330e-01,2.172131147540983520e-01,9.519999999999999574e-01
9.705822058220582305e-01,2.090163934426229608e-01,9.519999999999999574e-01
9.692622950819672623e-01,2.000000000000000111e-01,9.507999999999999785e-01
9.699671996719967382e-01,2.090163934426229608e-01,9.514000000000000234e-01
9.705701394585726227e-01,2.016129032258064391e-01,9.515000000000000124e-01
9.698151950718685299e-01,1.807692307692307654e-01,9.493000000000000327e-01
9.689421894218942510e-01,2.049180327868852514e-01,9.503000000000000336e-01
9.699548810500410179e-01,2.056451612903225923e-01,9.509999999999999565e-01
9.696347968814115204e-01,1.825396825396825295e-01,9.497999999999999776e-01
9.695973705834017853e-01,1.856060606060606077e-01,9.488999999999999657e-01
9.688269073010664645e-01,2.016129032258064391e-01,9.497999999999999776e-01
9.689167008617152188e-01,1.904761904761904656e-01,9.493000000000000327e-01
9.696223316912971901e-01,1.914062500000000000e-01,9.496999999999999886e-01
9.698931360460336659e-01,1.865671641791044888e-01,9.488999999999999657e-01
9.687115305703734025e-01,2.063492063492063378e-01,9.495000000000000107e-01
9.696223316912971901e-01,2.148437500000000000e-01,9.503000000000000336e-01
9.705217748562038338e-01,1.969696969696969613e-01,9.500999999999999446e-01
9.701768819415877987e-01,1.956521739130434867e-01,9.487999999999999767e-01
9.692118226600985320e-01,2.226562500000000000e-01,9.500999999999999446e-01
9.705217748562038338e-01,2.121212121212121271e-01,9.505000000000000115e-01
9.706124126592683421e-01,2.014925373134328346e-01,9.499999999999999556e-01
9.704853969559852356e-01,2.065217391304347838e-01,9.494000000000000217e-01
9.699178644763860602e-01,2.230769230769230893e-01,9.505000000000000115e-01
9.704190632703368902e-01,2.196969696969696961e-01,9.506000000000000005e-01
9.709206740649404255e-01,2.201492537313432807e-01,9.507999999999999785e-01
9.711934156378601024e-01,2.142857142857142738e-01,9.499999999999999556e-01
9.700082169268693377e-01,2.272727272727272652e-01,9.504000000000000226e-01
9.709206740649404255e-01,2.350746268656716542e-01,9.512000000000000455e-01
9.716282894736841813e-01,2.242647058823529493e-01,9.513000000000000345e-01
9.710786331823795248e-01,2.147887323943661886e-01,9.495999999999999996e-01
9.698931360460336659e-01,2.313432835820895539e-01,9.500999999999999446e-01
9.711143092105263275e-01,2.316176470588235392e-01,9.509999999999999565e-01
9.712052653229124033e-01,2.210144927536231985e-01,9.505000000000000115e-01
9.708607907742998755e-01,2.152777777777777901e-01,9.491000000000000547e-01
9.698807565789473450e-01,2.316176470588235392e-01,9.497999999999999776e-01
9.704732510288065495e-01,2.250000000000000056e-01,9.495999999999999996e-01
9.708727871552078614e-01,2.183098591549295642e-01,9.495000000000000107e-01
9.705397610218376991e-01,2.157534246575342485e-01,9.485000000000000098e-01
9.694444444444444420e-01,2.250000000000000056e-01,9.485999999999999988e-01
9.702552490736928714e-01,2.253521126760563431e-01,9.491000000000000547e-01
9.703581720872787031e-01,2.218309859154929675e-01,9.491000000000000547e-01
9.700123660346249288e-01,2.128378378378378288e-01,9.475999999999999979e-01
9.688271604938271109e-01,2.285714285714285643e-01,9.481000000000000538e-01
9.695347879785920497e-01,2.288732394366197187e-01,9.485000000000000098e-01
9.696252059308072546e-01,2.187500000000000000e-01,9.479999999999999538e-01
9.692783505154639601e-01,2.133333333333333470e-01,9.465999999999999970e-01
9.682997118155619587e-01,2.288732394366197187e-01,9.473000000000000309e-01
9.688014827018122110e-01,2.222222222222222099e-01,9.473000000000000309e-01
9.686856201071281092e-01,2.157534246575342485e-01,9.466999999999999860e-01
9.685437293729373120e-01,2.105263157894736725e-01,9.455000000000000071e-01
9.680807248764414785e-01,2.256944444444444475e-01,9.466999999999999860e-01
9.680807248764414785e-01,2.187500000000000000e-01,9.465000000000000080e-01
9.677718286655683233e-01,2.118055555555555525e-01,9.459999999999999520e-01
9.671269579554823137e-01,2.094594594594594572e-01,9.446999999999999842e-01
9.653292181069959010e-01,2.142857142857142738e-01,9.443000000000000282e-01
9.654320987654321229e-01,2.142857142857142738e-01,9.444000000000000172e-01
9.652406417112299186e-01,2.137681159420289911e-01,9.445000000000000062e-01
9.642857142857143016e-01,2.007042253521126862e-01,9.425999999999999934e-01
9.631113851212494970e-01,2.126865671641791078e-01,9.429999999999999494e-01
9.635373870172555533e-01,2.196969696969696961e-01,9.438999999999999613e-01
9.627310061601642710e-01,2.115384615384615363e-01,9.432000000000000384e-01
9.621305418719211522e-01,2.109375000000000000e-01,9.428999999999999604e-01
9.616331555190807956e-01,2.182539682539682557e-01,9.428999999999999604e-01
9.608285479901558235e-01,2.096774193548387177e-01,9.422000000000000375e-01
9.602296022960229438e-01,2.090163934426229608e-01,9.418999999999999595e-01
9.597336065573770503e-01,2.166666666666666741e-01,9.418999999999999595e-01
9.593237704918032849e-01,2.083333333333333426e-01,9.413000000000000256e-01
9.597170971709717557e-01,2.172131147540983520e-01,9.415999999999999925e-01
9.607260049220672782e-01,2.258064516129032195e-01,9.425000000000000044e-01
9.610176446450553467e-01,2.103174603174603197e-01,9.421000000000000485e-01
9.620279146141215154e-01,2.187500000000000000e-01,9.429999999999999494e-01
9.630390143737166397e-01,2.192307692307692291e-01,9.436999999999999833e-01
9.631265406737880008e-01,2.121212121212121271e-01,9.433000000000000274e-01
9.639334155363747936e-01,2.164179104477611804e-01,9.438999999999999613e-01
9.649465460526315264e-01,2.095588235294117696e-01,9.444000000000000172e-01
9.650349650349649977e-01,2.028985507246376940e-01,9.439999999999999503e-01
9.658436213991768993e-01,2.071428571428571563e-01,9.445999999999999952e-01
9.668587896253602043e-01,2.007042253521126862e-01,9.451000000000000512e-01
9.669481054365732797e-01,1.875000000000000000e-01,9.445000000000000062e-01
9.677585496497733697e-01,1.952054794520547976e-01,9.452000000000000401e-01
9.687757625721351573e-01,1.959459459459459429e-01,9.458999999999999631e-01
9.688659793814432541e-01,1.833333333333333204e-01,9.453000000000000291e-01
9.691752577319587836e-01,1.900000000000000022e-01,9.457999999999999741e-01
9.694845360824742020e-01,1.900000000000000022e-01,9.461000000000000520e-01
9.686597938144330122e-01,1.799999999999999933e-01,9.449999999999999512e-01
9.689690721649484306e-01,1.866666666666666752e-01,9.455000000000000071e-01
9.691752577319587836e-01,1.866666666666666752e-01,9.456999999999999851e-01
9.683505154639174828e-01,1.799999999999999933e-01,9.446999999999999842e-01
9.688659793814432541e-01,1.933333333333333293e-01,9.455999999999999961e-01
9.691752577319587836e-01,1.900000000000000022e-01,9.457999999999999741e-01
9.687628865979381887e-01,1.966666666666666563e-01,9.455999999999999961e-01
9.690721649484536071e-01,2.099999999999999922e-01,9.463000000000000300e-01
9.695750825082508628e-01,1.973684210526315819e-01,9.461000000000000520e-01
9.691625412541253759e-01,2.039473684210526272e-01,9.458999999999999631e-01
9.693814432989690255e-01,2.133333333333333470e-01,9.466999999999999860e-01
9.699876237623762387e-01,2.039473684210526272e-01,9.466999999999999860e-01
9.695750825082508628e-01,2.039473684210526272e-01,9.463000000000000300e-01
9.697938144329897314e-01,2.133333333333333470e-01,9.471000000000000529e-01
9.702061855670103263e-01,2.133333333333333470e-01,9.475000000000000089e-01
9.697938144329897314e-01,2.133333333333333470e-01,9.471000000000000529e-01
9.702061855670103263e-01,2.200000000000000011e-01,9.476999999999999869e-01
9.706185567010309212e-01,2.200000000000000011e-01,9.481000000000000538e-01
9.702061855670103263e-01,2.200000000000000011e-01,9.476999999999999869e-01
9.706185567010309212e-01,2.266666666666666552e-01,9.483000000000000318e-01
9.710309278350515161e-01,2.233333333333333282e-01,9.485999999999999988e-01
9.704123711340205682e-01,2.233333333333333282e-01,9.479999999999999538e-01
9.704123711340205682e-01,2.233333333333333282e-01,9.479999999999999538e-01
9.709278350515463396e-01,2.233333333333333282e-01,9.485000000000000098e-01
9.705154639175257447e-01,2.233333333333333282e-01,9.481000000000000538e-01
9.705154639175257447e-01,2.233333333333333282e-01,9.481000000000000538e-01
9.705154639175257447e-01,2.233333333333333282e-01,9.481000000000000538e-01
9.701938943894389267e-01,2.203947368421052544e-01,9.474000000000000199e-01
9.705033003300329586e-01,2.203947368421052544e-01,9.476999999999999869e-01
9.703092783505155028e-01,2.233333333333333282e-01,9.478999999999999648e-01
9.699876237623762387e-01,2.203947368421052544e-01,9.472000000000000419e-01
9.702970297029702706e-01,2.203947368421052544e-01,9.475000000000000089e-01
9.701030927835051498e-01,2.233333333333333282e-01,9.476999999999999869e-01
9.696907216494845549e-01,2.233333333333333282e-01,9.473000000000000309e-01
9.696907216494845549e-01,2.233333333333333282e-01,9.473000000000000309e-01
9.696907216494845549e-01,2.233333333333333282e-01,9.473000000000000309e-01
9.692783505154639601e-01,2.233333333333333282e-01,9.468999999999999639e-01
9.692783505154639601e-01,2.233333333333333282e-01,9.468999999999999639e-01
9.692783505154639601e-01,2.233333333333333282e-01,9.468999999999999639e-01
9.688659793814432541e-01,2.200000000000000011e-01,9.464000000000000190e-01
9.686597938144330122e-01,2.200000000000000011e-01,9.462000000000000410e-01
9.686597938144330122e-01,2.200000000000000011e-01,9.462000000000000410e-01
9.689690721649484306e-01,2.233333333333333282e-01,9.465999999999999970e-01
9.684666117065128255e-01,2.162162162162162282e-01,9.462000000000000410e-01
9.678615574783683284e-01,2.157534246575342485e-01,9.458999999999999631e-01
9.671540362438221239e-01,2.222222222222222099e-01,9.456999999999999851e-01
9.665362438220758134e-01,2.118055555555555525e-01,9.447999999999999732e-01
9.659324825030877193e-01,2.112676056338028130e-01,9.445000000000000062e-01
9.652406417112299186e-01,2.210144927536231985e-01,9.446999999999999842e-01
9.646236116824352669e-01,2.101449275362318736e-01,9.437999999999999723e-01
9.640213815789473450e-01,2.095588235294117696e-01,9.435000000000000053e-01
9.635373870172555533e-01,2.196969696969696961e-01,9.438999999999999613e-01
9.627310061601642710e-01,2.115384615384615363e-01,9.432000000000000384e-01
9.621305418719211522e-01,2.109375000000000000e-01,9.428999999999999604e-01
9.616331555190807956e-01,2.182539682539682557e-01,9.428999999999999604e-01
9.608285479901558235e-01,2.096774193548387177e-01,9.422000000000000375e-01
9.602296022960229438e-01,2.090163934426229608e-01,9.418999999999999595e-01
9.597336065573770503e-01,2.166666666666666741e-01,9.418999999999999595e-01
9.593237704918032849e-01,2.083333333333333426e-01,9.413000000000000256e-01
9.597170971709717557e-01,2.172131147540983520e-01,9.415999999999999925e-01
9.607260049220672782e-01,2.258064516129032195e-01,9.425000000000000044e-01
9.610176446450553467e-01,2.103174603174603197e-01,9.421000000000000485e-01
9.620279146141215154e-01,2.187500000000000000e-01,9.429999999999999494e-01
9.630390143737166397e-01,2.192307692307692291e-01,9.436999999999999833e-01
9.631265406737880008e-01,2.121212121212121271e-01,9.433000000000000274e-01
