# trivial,nontrivial,accuracy
9.865112025605853319e-01,7.699680511182108722e-01,9.594000000000000306e-01
9.853348729792147376e-01,7.664179104477611970e-01,9.559999999999999609e-01
9.862482369534555371e-01,7.526809651474530849e-01,9.514000000000000234e-01
9.806137012369172679e-01,7.738693467336683618e-01,9.476999999999999869e-01
9.833333333333332815e-01,7.488764044943819753e-01,9.415999999999999925e-01
9.761497064579256477e-01,7.768640350877192846e-01,9.397999999999999687e-01
9.776543209876543683e-01,7.815789473684210398e-01,9.404000000000000137e-01
9.794452699356116510e-01,7.546777546777546641e-01,9.362000000000000322e-01
9.755610972568578010e-01,7.661616161616161547e-01,9.341000000000000414e-01
9.763104838709677491e-01,7.625968992248062239e-01,9.322000000000000286e-01
9.765228426395938799e-01,7.495283018867924252e-01,9.284000000000000030e-01
9.677378542510121084e-01,7.876908396946564750e-01,9.300000000000000488e-01
9.723473473473474016e-01,7.798804780876493759e-01,9.336999999999999744e-01
9.731617647058823373e-01,7.668478260869565633e-01,9.352000000000000313e-01
9.757709251101321923e-01,7.510940919037198960e-01,9.346999999999999753e-01
9.744748412310698660e-01,7.538631346578366088e-01,9.344999999999999973e-01
9.747437774524158050e-01,7.771618625277162407e-01,9.391000000000000458e-01
9.752921129503407949e-01,7.516816143497757619e-01,9.354000000000000092e-01
9.749269717624148290e-01,7.550448430493273966e-01,9.356999999999999762e-01
9.748657881893606492e-01,7.677383592017738012e-01,9.375000000000000000e-01
9.771955361475012092e-01,7.847380410022779529e-01,9.434000000000000163e-01
9.758064516129032473e-01,7.700945626477541106e-01,9.409999999999999476e-01
9.786570743405276218e-01,7.626506024096385561e-01,9.427999999999999714e-01
9.768078020932445815e-01,7.832914572864321245e-01,9.459999999999999520e-01
9.786830885836096394e-01,7.712082262210796513e-01,9.464000000000000190e-01
9.824043457723192763e-01,7.467362924281983894e-01,9.463000000000000300e-01
9.792354884379423918e-01,7.788713910761154713e-01,9.486999999999999877e-01
9.783372365339578769e-01,7.815068493150685303e-01,9.495999999999999996e-01
9.819861431870670065e-01,7.746268656716417400e-01,9.542000000000000481e-01
9.846259752179898905e-01,7.647975077881620232e-01,9.564000000000000279e-01
9.847196691176470784e-01,7.507716049382715529e-01,9.544000000000000261e-01
9.819540229885057592e-01,7.484615384615385114e-01,9.516000000000000014e-01
9.836159486709440403e-01,7.625786163522012551e-01,9.555000000000000160e-01
9.850272232304899678e-01,7.635135135135134865e-01,9.587999999999999856e-01
9.838129496402877594e-01,7.626811594202898004e-01,9.594000000000000306e-01
9.858385370205173803e-01,7.490310077519379828e-01,9.614000000000000323e-01
