# trivial,nontrivial,accuracy
9.919845779220779480e-01,3.958333333333333148e-01,9.834000000000000519e-01
9.931006493506493449e-01,4.027777777777777901e-01,9.846000000000000307e-01
9.929878048780488298e-01,3.125000000000000000e-01,9.820999999999999730e-01
9.937907166123778335e-01,4.034090909090908839e-01,9.834000000000000519e-01
9.933835504885993872e-01,3.352272727272727071e-01,9.818000000000000060e-01
9.931118314424635107e-01,3.906250000000000000e-01,9.854000000000000536e-01
9.912920210611583238e-01,4.112903225806451846e-01,9.840999999999999748e-01
9.929706601466992133e-01,3.478260869565217295e-01,9.810999999999999721e-01
9.928513071895425091e-01,3.125000000000000000e-01,9.787000000000000144e-01
9.909331703341482944e-01,2.771739130434782705e-01,9.778000000000000025e-01
9.893681652490886602e-01,4.112903225806451846e-01,9.821999999999999620e-01
9.902200488997554562e-01,3.532608695652174058e-01,9.785000000000000364e-01
9.910897173289635598e-01,3.686440677966101864e-01,9.764000000000000457e-01
9.914714344430743953e-01,3.470149253731343308e-01,9.741999999999999549e-01
9.901112484548825199e-01,2.945205479452054909e-01,9.697999999999999954e-01
9.906224237427865287e-01,3.277027027027026862e-01,9.709999999999999742e-01
9.912190082644628530e-01,3.468749999999999889e-01,9.706000000000000183e-01
9.905193734542456774e-01,3.277027027027026862e-01,9.708999999999999853e-01
9.884297520661157188e-01,3.093750000000000111e-01,9.667000000000000037e-01
9.902102225886232345e-01,3.378378378378378288e-01,9.708999999999999853e-01
9.900082406262875612e-01,4.041095890410958957e-01,9.728999999999999870e-01
9.896651508887970294e-01,3.641975308641975384e-01,9.694000000000000394e-01
9.872270292542233427e-01,3.321917808219178037e-01,9.680999999999999606e-01
9.885614179719702799e-01,3.412162162162162282e-01,9.694000000000000394e-01
9.882571075401730409e-01,4.452054794520547976e-01,9.724000000000000421e-01
9.857172215371968749e-01,3.805970149253731227e-01,9.695000000000000284e-01
9.860312243221035500e-01,4.053030303030302761e-01,9.707000000000000073e-01
9.861912613355316992e-01,3.310810810810810856e-01,9.667999999999999927e-01
9.885330578512396826e-01,4.156250000000000222e-01,9.701999999999999513e-01
9.879082265398925200e-01,3.179012345679012586e-01,9.661999999999999478e-01
9.863785333879557804e-01,3.983050847457627053e-01,9.725000000000000311e-01
9.836333878887070226e-01,4.419642857142856984e-01,9.715000000000000302e-01
9.869888475836431363e-01,3.797468354430380000e-01,9.677999999999999936e-01
9.868475559237779304e-01,3.226744186046511809e-01,9.639999999999999680e-01
9.830648492358529111e-01,3.037974683544303889e-01,9.616000000000000103e-01
9.808715220949263403e-01,4.419642857142856984e-01,9.687999999999999945e-01
9.831681123502684638e-01,3.829113924050632778e-01,9.641999999999999460e-01
9.844009983361065030e-01,3.697916666666666852e-01,9.607999999999999874e-01
9.840025094102885506e-01,3.577981651376146988e-01,9.566999999999999948e-01
9.818582214765100291e-01,3.232758620689655249e-01,9.513000000000000345e-01
9.835222502099076891e-01,3.580508474576271083e-01,9.539999999999999591e-01
9.845328282828282873e-01,3.568548387096774355e-01,9.534000000000000252e-01
9.827875734676742026e-01,3.453389830508474811e-01,9.526999999999999913e-01
9.794736842105262742e-01,3.380000000000000226e-01,9.474000000000000199e-01
9.829974811083123098e-01,3.686440677966101864e-01,9.539999999999999591e-01
9.828020134228188098e-01,4.030172413793103314e-01,9.558999999999999719e-01
9.812394603709949648e-01,3.730468750000000000e-01,9.500999999999999446e-01
