# trivial,nontrivial,accuracy
9.857765780730897154e-01,8.070652173913043237e-01,9.791999999999999593e-01
9.833963850357293479e-01,6.900826446280992066e-01,9.691999999999999504e-01
9.837648556876060768e-01,7.725694444444444198e-01,9.716000000000000192e-01
9.838675213675213138e-01,8.140625000000000222e-01,9.729999999999999760e-01
9.826180257510729321e-01,7.794117647058823595e-01,9.687999999999999945e-01
9.837773957885689313e-01,7.369942196531792389e-01,9.667000000000000037e-01
9.829520932239965703e-01,7.349726775956284541e-01,9.647999999999999909e-01
9.825956166738289976e-01,7.861271676300578548e-01,9.689999999999999725e-01
9.799309451877428190e-01,7.021857923497267784e-01,9.596000000000000085e-01
9.823807477438761815e-01,7.297687861271676679e-01,9.648999999999999799e-01
9.839055793991415833e-01,7.382352941176471006e-01,9.671999999999999487e-01
9.824978392394122517e-01,8.118279569892472569e-01,9.697999999999999954e-01
9.799356223175965663e-01,8.455882352941176405e-01,9.707999999999999963e-01
9.800171895143962031e-01,6.979768786127167335e-01,9.605000000000000204e-01
9.803648068669528204e-01,7.529411764705882248e-01,9.648999999999999799e-01
9.831196581196580686e-01,8.437500000000000000e-01,9.741999999999999549e-01
9.820742637644046535e-01,8.407643312101911182e-01,9.731999999999999540e-01
9.848517404383325680e-01,7.731213872832369827e-01,9.701999999999999513e-01
9.843547690979714826e-01,7.377049180327869271e-01,9.663000000000000478e-01
9.857389801210025837e-01,7.674731182795698770e-01,9.695000000000000284e-01
9.795116772823778684e-01,8.258620689655172820e-01,9.706000000000000183e-01
9.778789161727349244e-01,8.768115942028985588e-01,9.723000000000000531e-01
9.760981912144702788e-01,7.682584269662920962e-01,9.613000000000000433e-01
9.805363321799307474e-01,8.111702127659574657e-01,9.677999999999999936e-01
9.798664944013780742e-01,7.415730337078652035e-01,9.628999999999999782e-01
9.773497036409821703e-01,8.188405797101449002e-01,9.686000000000000165e-01
9.748170469220834855e-01,7.090395480225988312e-01,9.559999999999999609e-01
9.754240974336667591e-01,7.910447761194029370e-01,9.606000000000000094e-01
9.760123239436619969e-01,8.092105263157894912e-01,9.607999999999999874e-01
9.737769942706038240e-01,7.943722943722943963e-01,9.572000000000000508e-01
9.762588339222615375e-01,7.500000000000000000e-01,9.548999999999999710e-01
9.752881205673759046e-01,7.459016393442623460e-01,9.528999999999999693e-01
9.757743362831858835e-01,7.916666666666666297e-01,9.580999999999999517e-01
9.715934309809143299e-01,7.236842105263158187e-01,9.471000000000000529e-01
9.741379310344827624e-01,7.426470588235294379e-01,9.520999999999999464e-01
9.760802469135801962e-01,7.467672413793103869e-01,9.547999999999999821e-01
9.749443207126948785e-01,8.088235294117647189e-01,9.579999999999999627e-01
9.709841129744042343e-01,8.397435897435897578e-01,9.586999999999999966e-01
9.711538461538461453e-01,7.163865546218487479e-01,9.468999999999999639e-01
9.718915343915344174e-01,7.553879310344827624e-01,9.517999999999999794e-01
9.753737906772207422e-01,8.296460176991150570e-01,9.622000000000000552e-01
9.730735551663747263e-01,8.344907407407406996e-01,9.610999999999999543e-01
9.760273972602739878e-01,7.742616033755274074e-01,9.568999999999999728e-01
9.750664893617021489e-01,7.489754098360655865e-01,9.529999999999999583e-01
9.766666666666666829e-01,7.660000000000000142e-01,9.556000000000000050e-01
9.704732957012591754e-01,8.362944162436548590e-01,9.598999999999999755e-01
9.683982683982683692e-01,8.684210526315789824e-01,9.607999999999999874e-01
9.658590308370044175e-01,7.793478260869565188e-01,9.486999999999999877e-01
9.707964601769911717e-01,8.187499999999999778e-01,9.562000000000000499e-01
9.704845814977973717e-01,7.706521739130435256e-01,9.520999999999999464e-01
9.677489177489178029e-01,8.263157894736842257e-01,9.569999999999999618e-01
9.645530603258476443e-01,7.336244541484716608e-01,9.434000000000000163e-01
9.659546061415220652e-01,8.013833992094862024e-01,9.493000000000000327e-01
9.667792792792793133e-01,8.160714285714285587e-01,9.498999999999999666e-01
9.640279657194407159e-01,8.038869257950530534e-01,9.458999999999999631e-01
9.663200723327305397e-01,7.621527777777777901e-01,9.427999999999999714e-01
9.658575317604355392e-01,7.601351351351350871e-01,9.415000000000000036e-01
9.672780797101449002e-01,8.047945205479452024e-01,9.483000000000000318e-01
9.621762835074966214e-01,7.449832775919732475e-01,9.362000000000000322e-01
9.641402714932126861e-01,7.577586206896551602e-01,9.402000000000000357e-01
9.664936823104692820e-01,7.623239436619718701e-01,9.433000000000000274e-01
9.658002735978111764e-01,8.167752442996742968e-01,9.475000000000000089e-01
9.608175248419150716e-01,8.391608391608391671e-01,9.468999999999999639e-01
9.607466063348416574e-01,7.344827586206896797e-01,9.344999999999999973e-01
9.622066787003610289e-01,7.684859154929577496e-01,9.402000000000000357e-01
9.662466246624662469e-01,8.354316546762590168e-01,9.516999999999999904e-01
9.630376344086021279e-01,8.367537313432835688e-01,9.495000000000000107e-01
9.651741293532338783e-01,7.820069204152249043e-01,9.439999999999999503e-01
9.647232304900181799e-01,7.652027027027027417e-01,9.411000000000000476e-01
