# trivial,nontrivial,accuracy
9.874689312344656633e-01,3.895348837209302584e-01,9.668999999999999817e-01
9.875930521091811354e-01,3.871951219512195230e-01,9.678999999999999826e-01
9.883601153687679997e-01,4.041095890410958957e-01,9.713000000000000522e-01
9.886784685055578503e-01,3.767605633802816878e-01,9.713000000000000522e-01
9.881589785831960127e-01,3.819444444444444198e-01,9.707000000000000073e-01
9.886457473162675313e-01,3.557692307692307820e-01,9.688999999999999835e-01
9.884249689954526241e-01,3.888888888888888951e-01,9.689999999999999725e-01
9.888198757763975166e-01,4.147058823529412019e-01,9.693000000000000504e-01
9.878982209350434252e-01,4.066265060240963902e-01,9.686000000000000165e-01
9.881050889532477788e-01,3.915662650602409478e-01,9.683000000000000496e-01
9.883408997111019501e-01,4.123376623376623362e-01,9.706000000000000183e-01
9.891797197032151656e-01,4.459459459459459429e-01,9.730999999999999650e-01
9.885614179719702799e-01,3.918918918918918859e-01,9.708999999999999853e-01
9.885283174865646671e-01,3.611111111111111049e-01,9.681999999999999496e-01
9.887827170751973815e-01,3.602150537634408733e-01,9.654000000000000359e-01
9.883138564273790116e-01,3.485576923076922906e-01,9.616999999999999993e-01
9.877409891031013744e-01,3.574561403508771940e-01,9.589999999999999636e-01
9.885359697097181320e-01,3.699186991869918839e-01,9.580999999999999517e-01
9.867424242424241987e-01,3.709677419354838745e-01,9.562000000000000499e-01
9.873631002527379907e-01,3.988095238095238360e-01,9.576999999999999957e-01
9.878947368421052699e-01,3.579999999999999849e-01,9.564000000000000279e-01
9.873994070309191073e-01,3.525179856115107646e-01,9.520999999999999464e-01
9.864003399915002301e-01,3.571428571428571508e-01,9.494000000000000217e-01
9.871794871794872250e-01,3.859374999999999889e-01,9.486999999999999877e-01
9.867066895368782342e-01,3.541666666666666852e-01,9.442000000000000393e-01
9.864307425097699200e-01,3.654822335025380564e-01,9.375000000000000000e-01
9.844022687609075284e-01,3.581730769230769273e-01,9.323000000000000176e-01
9.850417949846018706e-01,3.887665198237885700e-01,9.308999999999999497e-01
9.836551118911803782e-01,3.484162895927601644e-01,9.274999999999999911e-01
9.833627148523578221e-01,3.917748917748917759e-01,9.286999999999999700e-01
9.837147887323943740e-01,3.760964912280701511e-01,9.283000000000000140e-01
9.838352524357838469e-01,3.832644628099173278e-01,9.256999999999999673e-01
9.830602302922940572e-01,3.791322314049586639e-01,9.245999999999999774e-01
9.827050997782704744e-01,4.071428571428571397e-01,9.263000000000000123e-01
9.835758377425044552e-01,3.965517241379310498e-01,9.291000000000000369e-01
9.849357554275587345e-01,4.022633744855966809e-01,9.283000000000000140e-01
9.839031971580817215e-01,3.568548387096774355e-01,9.216999999999999638e-01
9.829443447037702342e-01,3.979779411764705621e-01,9.193000000000000060e-01
9.830623306233062797e-01,3.671328671328671356e-01,9.125999999999999668e-01
9.823959762231366799e-01,3.881789137380191601e-01,9.080000000000000293e-01
9.821016166281755222e-01,3.708955223880597285e-01,9.002000000000000002e-01
9.831922896097790021e-01,3.833780160857908625e-01,8.937000000000000499e-01
9.807326355851569977e-01,3.687185929648241212e-01,8.832999999999999741e-01
9.807785888077859004e-01,3.696629213483146326e-01,8.719999999999999973e-01
9.773727984344422470e-01,3.651315789473684181e-01,8.657000000000000250e-01
9.772839506172839030e-01,4.068421052631578938e-01,8.689000000000000057e-01
9.769687964338781283e-01,3.731808731808731738e-01,8.608000000000000096e-01
9.748129675810474071e-01,3.823232323232323426e-01,8.575000000000000400e-01
9.742943548387096309e-01,3.764534883720930258e-01,8.508999999999999897e-01
9.758883248730964022e-01,3.613207547169811074e-01,8.456000000000000183e-01
9.721659919028340369e-01,3.869274809160305195e-01,8.495000000000000329e-01
9.735985985985986524e-01,4.138446215139442441e-01,8.611999999999999655e-01
9.763480392156862475e-01,3.934782608695652217e-01,8.690999999999999837e-01
9.767498776309349040e-01,3.911378555798686874e-01,8.697000000000000286e-01
9.770395701025891277e-01,3.868653421633553857e-01,8.700999999999999845e-01
9.746217667154709607e-01,4.002217294900221600e-01,8.709999999999999964e-01
9.780915287244401624e-01,3.901345291479820787e-01,8.731999999999999762e-01
9.790652385589094786e-01,4.047085201793721998e-01,8.766000000000000458e-01
9.754758418740848702e-01,3.952328159645232541e-01,8.708000000000000185e-01
9.779233381853469353e-01,4.066059225512528297e-01,8.776000000000000467e-01
9.803803562831006069e-01,4.030732860520094829e-01,8.827000000000000401e-01
9.794964028776977916e-01,4.114457831325301074e-01,8.851999999999999869e-01
9.791864890580399550e-01,3.894472361809045435e-01,8.852999999999999758e-01
9.789199431549029384e-01,3.991002570694087148e-01,8.887000000000000455e-01
9.827586206896551380e-01,3.877284595300261039e-01,8.915999999999999481e-01
9.801793298725813841e-01,3.943569553805774119e-01,8.909000000000000252e-01
9.802107728337235981e-01,4.082191780821917693e-01,8.967000000000000526e-01
9.817551963048498642e-01,4.104477611940298698e-01,9.052000000000000046e-01
9.812987608994951927e-01,3.933021806853582714e-01,9.058000000000000496e-01
9.825367647058823595e-01,3.804012345679012586e-01,9.044999999999999707e-01
