# trivial,nontrivial,accuracy
1.000000000000000000e+00,5.821917808219177759e-02,9.725000000000000311e-01
1.000000000000000000e+00,5.714285714285714107e-02,9.736000000000000210e-01
1.000000000000000000e+00,5.985915492957746137e-02,9.733000000000000540e-01
1.000000000000000000e+00,5.985915492957746137e-02,9.733000000000000540e-01
1.000000000000000000e+00,5.067567567567567849e-02,9.718999999999999861e-01
1.000000000000000000e+00,5.714285714285714107e-02,9.736000000000000210e-01
1.000000000000000000e+00,5.985915492957746137e-02,9.733000000000000540e-01
1.000000000000000000e+00,5.208333333333333565e-02,9.727000000000000091e-01
1.000000000000000000e+00,5.000000000000000278e-02,9.715000000000000302e-01
1.000000000000000000e+00,5.633802816901408578e-02,9.731999999999999540e-01
1.000000000000000000e+00,5.208333333333333565e-02,9.727000000000000091e-01
1.000000000000000000e+00,5.136986301369862729e-02,9.723000000000000531e-01
1.000000000000000000e+00,5.263157894736841813e-02,9.711999999999999522e-01
1.000000000000000000e+00,5.555555555555555247e-02,9.727999999999999980e-01
1.000000000000000000e+00,5.902777777777777624e-02,9.728999999999999870e-01
1.000000000000000000e+00,5.902777777777777624e-02,9.728999999999999870e-01
