12.941,46.305
14.118,44.335
7.6471,55.665
6.7647,57.635
9.1176,62.562
16.471,42.365
15,43.842
15.588,41.379
15.882,41.379
13.824,47.783
2.3599,69.951
2.3599,69.458
2.6549,73.892
2.3599,70.443
2.0649,69.951
17.404,50.739
18.289,49.754
20.059,44.828
16.814,50.246
10.914,59.606
10.882,65.025
9.7059,56.65
8.8235,57.635
8.5294,57.143
11.471,49.754
16.471,48.276
20.882,41.379
25.588,34.483
21.176,38.424
23.235,35.468
