-0.158,1
-0.13261,1
0.022797,1
-0.048619,1
-0.094139,1
0.11014,4
0.6622,2
0.34642,0
0.1017,5
0.2897,5
0.026086,5
1.0469,4
-0.00016327,3
0.0075074,5
-8.9012e-05,6
1.0043,0
0.81187,0
0.68571,6
0.74275,8
0.82709,6
0.87493,0
1.0847,1
0.96796,-1
0.84615,0
1.013,2
0.75116,0
0.92857,4
1.0632,0
1.0008,0
1.0596,-1
19
15
15
15
15
19
20
19
18
20
19
4
9
19
15
23
23
23
12
27
5
5
5
5
5
-18
1
27
1
5
-0.18174,4
0.79441,1
0.068536,1
0.23686,0
0.25362,3
0.12616,-1
-0.03467,5
0.026314,5
0.75393,5
0.027418,-1
0.053967,-1
1.068,6
0.61755,5
0.15681,-1
1.0222,4
0.70505,1
0.80548,0
1.1041,0
1.1779,1
1.1469,-1
1.0441,0
0.98919,0
0.7615,-1
0.69701,0
0.97745,0
0.067825,6
0.03997,6
0.033449,6
0.045883,6
0.0073198,6
19
5
19
5
5
0
19
27
19
0
6
30
6
20
0
15
15
15
15
15
6
6
5
6
5
15
15
15
15
15
0.024807,2
0.033498,4
0.078835,7
0.023807,3
0.059402,5
0.058053,6
0.37332,2
0.072945,3
0.055998,-1
0.057128,2
0.021464,4
0.049923,5
0.026036,5
0.039263,6
0.052517,6
-0.022599,4
0.059023,1
-0.020248,4
-0.024743,4
-0.027556,0
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
0.015776,4
0.034992,2
0.045618,5
0.057812,5
0.056493,5
-0.027602,3
0.078867,3
-0.016779,4
0.06164,4
0.052506,2
0.039757,6
0.06054,6
0.032872,0
0.048905,6
0.036073,6
-0.029192,4
0.068362,4
0.058799,4
0.068242,5
0.087816,1
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
13
