# trivial,nontrivial,accuracy
5.338765008576329407e-02,4.196428571428571508e-01,7.799999999999999989e-02
5.275727312201476671e-02,4.200507614213198071e-01,8.169999999999999485e-02
6.042757417102966738e-02,4.699519230769230727e-01,9.450000000000000067e-02
5.994280686317642048e-02,4.537444933920704582e-01,9.569999999999999341e-02
6.296621325142606751e-02,4.332579185520362142e-01,9.569999999999999341e-02
6.302335830762451074e-02,4.318181818181818232e-01,9.710000000000000575e-02
6.294014084507042195e-02,4.287280701754385692e-01,9.629999999999999671e-02
6.155890168290522463e-02,4.245867768595041336e-01,9.669999999999999429e-02
6.587688219663419276e-02,4.307851239669421295e-01,1.011999999999999983e-01
6.496674057649667877e-02,4.081632653061224580e-01,9.859999999999999321e-02
6.591710758377425372e-02,4.288793103448275690e-01,9.959999999999999409e-02
6.202924235711120698e-02,4.197530864197530631e-01,9.679999999999999716e-02
6.571936056838366402e-02,4.012096774193548154e-01,9.900000000000000466e-02
6.564183123877917470e-02,4.145220588235294379e-01,1.035999999999999976e-01
6.797651309846432233e-02,4.256993006993006756e-01,1.088999999999999968e-01
6.995884773662551515e-02,4.161341853035143701e-01,1.132999999999999979e-01
7.286374133949191645e-02,4.111940298507462677e-01,1.181999999999999995e-01
7.052186177715091819e-02,4.148793565683646101e-01,1.218999999999999945e-01
7.956707897240723748e-02,4.434673366834170904e-01,1.375000000000000111e-01
7.919708029197079779e-02,4.303370786516854118e-01,1.416999999999999926e-01
8.928571428571428770e-02,4.111842105263157632e-01,1.479999999999999927e-01
8.950617283950616787e-02,4.231578947368421217e-01,1.529000000000000081e-01
8.506686478454680844e-02,4.261954261954262191e-01,1.507000000000000006e-01
8.965087281795511287e-02,4.338383838383838564e-01,1.577999999999999958e-01
9.135584677419354704e-02,4.316860465116278966e-01,1.615999999999999936e-01
9.035532994923857475e-02,4.400943396226414950e-01,1.645000000000000073e-01
9.906376518218623639e-02,4.465648854961832281e-01,1.718999999999999972e-01
9.834834834834835227e-02,4.711155378486056033e-01,1.731999999999999929e-01
9.399509803921568540e-02,4.581521739130434701e-01,1.610000000000000042e-01
9.140969162995594977e-02,4.502188183807439570e-01,1.570000000000000007e-01
9.171958964338056131e-02,4.575055187637969145e-01,1.580000000000000016e-01
9.346022449975598112e-02,4.467849223946784853e-01,1.572000000000000064e-01
8.787731256085686005e-02,4.344170403587443996e-01,1.496999999999999997e-01
8.519961051606621261e-02,4.372197309417040212e-01,1.479999999999999927e-01
8.796974133723767242e-02,4.467849223946784853e-01,1.527000000000000024e-01
8.333333333333332871e-02,4.447608200455581140e-01,1.468000000000000138e-01
8.654309099662975402e-02,4.338061465721040344e-01,1.453000000000000125e-01
7.793764988009592443e-02,4.277108433734939652e-01,1.360000000000000098e-01
8.480019029495718119e-02,4.422110552763819369e-01,1.416999999999999926e-01
7.721459024159166296e-02,4.318766066838046203e-01,1.323999999999999899e-01
7.522437411431270871e-02,4.347258485639686754e-01,1.302999999999999992e-01
7.822085889570552786e-02,4.271653543307086798e-01,1.313999999999999890e-01
8.126463700234191900e-02,4.390410958904109595e-01,1.335000000000000075e-01
7.274826789838337304e-02,4.261194029850746134e-01,1.200999999999999984e-01
6.929784304726939459e-02,4.338006230529595220e-01,1.160999999999999949e-01
6.893382352941176960e-02,4.151234567901234684e-01,1.137999999999999984e-01
6.988505747126436130e-02,4.338461538461538258e-01,1.171999999999999986e-01
6.759853345554536763e-02,4.591194968553459210e-01,1.174000000000000044e-01
6.862522686025408769e-02,4.493243243243243423e-01,1.136999999999999955e-01
6.901978417266187160e-02,4.402173913043478382e-01,1.100000000000000006e-01
6.523193577163247103e-02,4.515503875968992498e-01,1.050999999999999990e-01
6.325033348154734947e-02,4.342629482071713176e-01,1.005000000000000060e-01
6.321966341895482455e-02,4.586776859504132497e-01,1.015000000000000069e-01
6.442392260334213472e-02,4.734513274336283328e-01,1.014000000000000040e-01
6.285341452805567886e-02,4.577114427860696777e-01,9.460000000000000353e-02
5.917351795759411698e-02,4.484126984126984294e-01,8.859999999999999820e-02
5.621750433275563008e-02,4.466145833333333148e-01,8.619999999999999885e-02
5.677377333912288215e-02,4.238578680203045623e-01,8.569999999999999840e-02
5.573593073593073599e-02,4.197368421052631304e-01,8.340000000000000191e-02
5.317083692838654035e-02,4.340659340659340781e-01,8.089999999999999969e-02
5.400771538791256099e-02,4.221556886227544880e-01,7.860000000000000320e-02
4.989316239316239632e-02,4.249999999999999889e-01,7.389999999999999347e-02
4.938533276812208384e-02,4.219858156028368779e-01,7.040000000000000424e-02
4.864636209813874568e-02,4.099264705882352811e-01,6.829999999999999960e-02
4.784991568296795977e-02,4.199218750000000000e-01,6.690000000000000113e-02
4.616357504215851809e-02,4.042968750000000000e-01,6.450000000000000178e-02
4.593341761483354241e-02,3.976377952755905665e-01,6.379999999999999560e-02
4.490701606086221209e-02,3.787313432835821003e-01,6.279999999999999472e-02
4.860818220160269959e-02,4.011627906976744096e-01,6.679999999999999827e-02
4.661195286195286142e-02,4.092741935483871218e-01,6.460000000000000464e-02
4.561661073825503537e-02,3.793103448275861878e-01,6.110000000000000153e-02
4.729446308724832154e-02,3.943965517241379559e-01,6.339999999999999802e-02
4.752931323283082071e-02,4.151785714285714524e-01,6.400000000000000133e-02
4.634655532359081148e-02,4.166666666666666852e-01,6.189999999999999669e-02
4.730576441102756630e-02,3.962264150943396457e-01,6.210000000000000242e-02
4.595048258497692190e-02,4.059829059829059839e-01,6.279999999999999472e-02
5.067142257658413529e-02,4.102564102564102422e-01,6.750000000000000444e-02
4.760403530895334495e-02,4.070247933884297287e-01,6.500000000000000222e-02
4.899286613512379013e-02,4.123931623931623713e-01,6.600000000000000311e-02
4.957805907172995602e-02,4.115384615384615197e-01,6.840000000000000246e-02
5.230346576500422701e-02,4.272388059701492380e-01,7.240000000000000602e-02
5.237489397794741625e-02,4.260563380281690016e-01,7.359999999999999876e-02
5.342784595852729385e-02,4.105839416058394420e-01,7.299999999999999545e-02
